Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,234315.4605
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2106.863959,2305.609751,2671.137314,3205.25204,3621.145822,4106.993868,4033.099354,4603.599701,5610.498099,6990.285807,8456.918974,7622.833328,7556.523437,7832.575387,7739.715284,7990.686566,11315.01518,14234.72864,15744.66126,16386.66221,20825.78422,21956.52977,23243.47453,18738.7639,19337.6309,20664.55227,23081.60468,21829.34582,22318.1373,22005.05454,20137.59122,20500.9544,22376.2979,27526.32246,31317.20079,32055.09208,33529.7266,37870.74751,40944.91242,37226.75719,36035.645,38649.63948,35051.52127,35560.08141,35565.72138,30242.38614,30960.73151,32406.72032,34622.16967,33673.75096,31911.03579,35657.49756,
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,425.6454265,449.6030299,461.890046,485.1845719,520.4853296,556.4701523,620.0453444,641.1472301,598.1006359,649.3393172,755.6252335,816.4097388,978.9849313,979.745005,1202.653452,1427.996532,1461.458827,1581.417439,1271.073443,1150.976037,1254.671851,1374.957556,1497.328744,1620.979621,1048.351309,916.3157331,1189.429885,1406.953274,1625.74427,1856.001946,1919.802037,1702.498179,1452.188387,2212.251978,2194.91341,2621.183238,2919.144486,3287.743691,3410.42776,3423.010104,3447.303896,3502.209311,3683.896533,3557.198989,3819.284231,4200.389966,4435.56861,4738.447175,5056.258245,4452.121812,4835.793638,5259.929487,5365.242293,5143.721312,4991.565519,5077.550622,5022.704717,5273.150744,5594.493935,5626.171177,4897.265897,5183.581305,
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,548.5562344,561.1321653,499.1433938,410.6316952,476.6438418,410.6892446,414.4919019,462.5649005,533.9442529,655.2115836,722.4707891,878.3084285,1045.45211,1257.752856,1530.219324,1763.889809,1900.753501,1945.326614,1956.591757,1888.526697,1814.98543,2222.873392,2240.8216,1988.269159,1274.918756,1195.247447,1184.888485,1373.449448,1375.450254,1457.703132,1509.040549,1503.143967,1530.703844,1633.280882,1646.192662,1673.358125,1738.342156,1816.406493,1889.437839,2062.69597,2216.945182,2478.291944,2643.168439,3415.965057,3618.892627,3914.701234,4152.493982,4386.461816,4477.618326,4255.89431,4064.253016,4003.404749,4073.116404,4146.407296,4205.563654,4042.76935,4103.258966,
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,475.3190756,568.9077427,639.6407854,724.6937622,843.6168785,928.5188486,1068.55844,1239.318377,1451.337703,1684.659403,2056.122046,2272.077802,2967.041996,3974.745605,4353.824355,4674.445481,5197.622337,6335.286871,8820.691945,9103.564756,9463.353855,10360.17827,9575.607713,10421.21244,10978.91981,11576.69211,17113.26232,20748.99092,25059.00743,24822.77557,25371.46417,28915.0082,31414.98464,35681.96394,39933.51506,44197.6191,39150.03963,35638.23196,32423.75561,36610.16832,39169.35957,34406.18246,32820.79364,35387.03742,38298.98017,37812.89502,35991.546,35779.02454,39876.30397,41308.99684,44968.15623,48760.07895,49145.28043,40898.6479,38475.39525,34960.63938,39375.47316,38834.05293,39727.1166,40458.00188,39918.16756,39312.66037,
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1514.923094,1515.737659,1429.078177,1316.183629,1288.188519,1350.30567,1445.503237,1468.669291,1130.117844,1229.001247,1490.92709,1658.030785,2068.123979,2874.288483,3771.278957,5291.575305,6771.414797,8458.017154,7165.223175,9070.488253,11634.0012,12386.69927,13890.63096,12807.26069,10510.77189,7714.841844,9247.581331,9812.626371,9812.595808,9121.637138,10373.78979,
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,102.0798676,98.53525047,103.7966526,106.5388112,110.3920208,105.9676526,118.7969599,120.826516,127.5024628,132.1049575,139.7572735,149.4640262,171.0050917,196.6237324,224.9283287,238.7464767,246.3818155,308.3125595,351.5335179,399.1130806,448.8329942,408.3466562,369.3870535,330.9007648,330.1540534,315.3908884,359.0680107,381.705998,386.3559486,369.9833632,370.100147,340.8060421,332.9502514,226.5212832,273.5216728,336.5655656,436.1954516,462.4048675,483.7086323,430.3673639,411.8215792,408.3606087,401.092584,441.3914117,462.6182158,522.7769025,699.4000778,840.1916319,915.9989157,1049.121794,1093.638961,1099.315094,1289.780822,1376.828869,1489.919111,1496.652856,1562.076142,1675.973916,1845.78294,1970.105143,1936.424589,2081.799855,
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.1728912,575.6439745,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.0492288,279.6195693,308.4096116,321.7270332,380.5064324,433.2349766,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1242.769643,1308.140165,1374.032105,1182.5217,1276.700365,
Cambodia,KHM,GDP per capita (current US$),NY.GDP.PCAP.CD,114.9729551,113.4856841,114.0122049,123.2010249,129.5939342,140.756742,145.1424562,149.827336,162.6272733,146.5443149,107.0877962,144.8423675,74.71591021,102.5776748,85.11632666,,,,,,,,,,,,,,,,,,,247.3485844,262.4428949,315.142348,313.5846723,301.2196654,267.4097962,295.5912853,301.5165985,322.8998639,341.0367658,364.2753017,410.0861329,475.0693943,539.7473654,629.9210715,742.3979663,734.8151245,782.6957324,880.3103044,950.4825446,1015.220881,1098.074538,1170.742816,1281.105964,1400.89926,1533.315985,1671.385385,1577.911747,1625.23502,
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,248.8862501,261.0170407,317.6949795,523.2954508,1404.970623,907.8173381,681.6384928,646.9439249,760.2795985,713.0098777,692.8063553,705.7474306,644.2362471,590.1005573,644.7050489,481.5786473,460.2161002,510.5264692,621.2992365,603.0118356,571.4798924,620.205572,612.8028568,593.2209506,683.152819,691.4253405,803.0154625,801.0803197,761.4339614,790.8471636,757.1451422,697.0128726,781.3469446,956.8392696,1063.84103,1142.312296,1101.435206,1300.728867,1356.622456,1249.291514,1438.02733,1644.344796,1698.920883,1628.710205,1546.830177,1459.133021,1506.246679,1563.550457,1605.01365,1432.178985,1430.551574,1606.462514,
St. Kitts and Nevis,KNA,GDP per capita (current US$),NY.GDP.PCAP.CD,218.2591531,221.9359131,226.3656442,235.9439317,251.9304265,261.3413627,285.4818811,339.8148583,305.6183538,343.5569524,362.4799858,440.1845199,516.5897225,546.90155,715.3363062,760.2090617,688.0567511,1020.487038,1137.313547,1359.599352,1588.492453,1883.195327,2010.146801,2039.297513,2326.656529,2634.002643,3119.797207,3550.187379,4179.293642,4696.490011,5346.472568,5439.809105,5920.220954,6363.682668,7027.434091,7367.454411,7748.670312,8581.668224,8665.09906,9070.73027,9275.989746,9973.553451,10398.52528,10119.74478,10882.35294,11711.15471,13747.80934,14660.96321,16491.88509,16374.25689,16427.61241,17571.98057,17311.61878,18325.96578,19945.47017,20025.96235,21095.25404,22160.44861,22547.91799,23219.33142,18566.09559,18082.61019,
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,158.2746373,93.83175915,106.1601111,146.3030553,123.6068369,108.7234389,133.4786046,161.1574773,198.431298,243.4268135,279.3049689,301.1765677,324.1962768,406.8988301,563.3559578,617.4560619,834.134208,1055.880041,1405.822374,1783.622313,1715.42946,1883.451279,1992.528225,2198.934472,2413.263925,2482.399956,2834.903848,3554.595206,4748.629608,5817.029181,6610.036508,7636.982429,8126.67039,8884.928319,10385.33617,12564.77813,13403.04959,12398.48003,8281.699982,10672.41793,12256.99357,11561.24837,13165.06574,14672.85747,16496.12009,19402.50263,21743.47745,24086.41044,21350.42798,19143.85161,23087.22564,25096.26388,25466.76052,27182.73431,29249.57522,28732.23108,29288.87044,31616.8434,33436.92306,31902.4169,31721.29891,34997.78164,
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,4081.915955,4229.254573,3930.663135,3909.929681,3727.279063,3580.0137,4518.710569,4871.16879,5572.533272,12620.77486,10970.9491,11235.25844,11333.74458,11662.93883,17522.20866,19170.71131,15928.9625,13054.45195,12021.36965,11961.1165,11351.45763,9096.969347,10918.22582,9718.640586,11000.89355,11002.06562,8218.583931,12253.57944,14477.95107,15141.30339,16427.6175,18489.39539,17232.83873,14256.29753,16045.28442,19490.83816,17516.67804,18627.63302,22782.00018,27601.40006,36144.99495,42967.1427,45732.05204,55601.27551,37904.22953,39213.53715,49006.58145,51277.66211,47760.94413,43234.82142,29310.52211,27029.99778,29263.08965,32007.52354,30667.34822,24300.32944,,
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,349.9322605,356.2298027,376.5813849,368.9034483,411.4467383,434.0402727,467.0314349,462.7739709,485.0625895,529.6994576,561.7333839,606.5478082,673.1759584,878.9612366,1127.260761,1187.173067,1262.467451,1338.473851,1486.340597,1704.881233,2012.173369,2253.36913,2034.546488,1721.269304,1702.975827,1654.33392,1620.8838,1705.986288,1858.108518,2048.430917,2426.888755,2548.258351,2717.96342,3147.223716,3675.699852,3869.395269,4156.145557,4462.957952,4413.497574,3852.179471,4198.972646,4024.827991,3568.863649,3602.592053,4060.399078,4857.119708,5602.06143,6545.226921,7489.088167,6877.571562,8520.918519,9847.599209,9686.90536,9834.53013,9775.567348,8223.39455,7909.628222,8729.183063,8384.845373,8181.622747,6789.39265,7728.033309,
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,482.7373753,632.5272839,461.7104922,274.584925,146.9857673,170.2733689,200.6191428,231.6961552,247.2661115,283.3862908,321.0529113,357.9017031,371.471748,339.1901695,243.9864436,272.3624326,318.7709228,320.4190111,313.6184405,355.6514836,410.251319,467.3795913,581.0102436,699.0413761,887.6397349,936.7903214,1127.835236,1363.72529,1566.009745,1815.440236,1984.50867,2125.459057,2309.049076,2439.463355,2553.361866,2598.505523,2593.355097,2535.623432,
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.4605773,770.953665,789.8503921,1279.180626,1560.198708,2079.646174,2468.819841,2959.560851,3393.503399,3834.856217,4127.320054,4091.994007,3994.861144,4021.177263,4307.100827,4458.10858,4625.304247,4630.009214,4665.962801,5162.032959,5957.696754,7149.791498,7695.245415,7914.109568,8500.180563,8255.209211,7665.379692,7802.751368,8172.299476,8679.897422,9225.845155,8985.572499,5599.957523,4136.146347,
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.8764697,303.8588056,302.8818868,242.4499372,287.2746919,290.5412149,323.8412258,377.9516288,456.1446999,452.7452289,497.0203654,573.5264222,644.4555767,717.6357533,713.7348824,699.6629469,722.1312268,706.892692,700.0370394,665.8784476,597.5296919,675.6631858,
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6821.324551,7368.776178,7622.669095,6745.265694,6163.778809,5396.955037,5785.110699,6262.029059,5470.7878,7112.836759,7424.202916,6465.240245,3789.20527,4738.828475,5823.637943,8107.958563,10060.14373,11158.50879,13921.47135,9561.066862,11611.26153,7783.831148,15764.91545,12589.44875,9408.767832,7867.571893,7944.827076,10529.26744,11838.00962,10542.14929,7568.042011,6357.19555,
St. Lucia,LCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1400.692003,1569.251987,1452.78962,1534.078457,1925.217083,2142.691539,2522.068096,2745.690566,3098.439562,3464.880118,4073.264627,4253.914269,4603.702186,4608.599312,4740.295984,5008.02743,5123.686514,5184.337012,5593.748414,5825.067308,5846.975502,5558.069371,5562.457123,6055.967957,6494.600349,6866.092387,7618.90542,7975.792541,8528.682085,8259.322338,8697.797625,9160.814473,9271.659491,9569.122192,10007.14688,10290.37891,10574.38891,11270.47161,11563.83747,11726.76977,8458.162761,9414.226231,
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,385.62009,397.5262382,423.6476416,420.1769502,453.2420776,474.2175252,508.423542,505.4452115,528.8363027,576.2378287,613.1496422,667.4024935,732.6748241,951.3557894,1204.251401,1233.652408,1322.001817,1418.645733,1571.661359,1822.597013,2165.761509,2421.769013,2198.210391,1885.654071,1847.530505,1801.182727,1766.373363,1825.614654,2000.945484,2142.632465,2508.663429,2644.110313,2835.60774,3233.036154,3730.367357,3984.053228,4241.915011,4577.03585,4546.503785,4041.2552,4398.050238,4243.443876,3758.577233,3785.687299,4306.499843,5142.465165,5948.256484,6927.767288,7963.845103,7401.723334,9081.114228,10220.49789,10217.2777,10357.16561,10451.52527,8645.270953,8363.65857,9201.46648,8916.089485,8707.187368,7289.957037,8327.60519,
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,284.1277196,276.9120026,267.0000317,247.7114469,240.8899651,245.8050872,257.6996668,276.3000484,296.7742377,312.7337279,354.0808842,370.6739551,272.2469852,265.2446968,238.9762405,266.8088424,286.9078751,294.4991718,292.3729503,292.8285525,327.9748988,312.8767185,330.8130236,361.7689551,408.1013965,470.8406167,532.9452191,624.9715206,745.3131914,732.7248984,812.8227332,921.7271109,945.173418,1005.613583,1055.489277,997.1322839,1021.787811,1114.923084,1073.320974,1100.027046,1095.770648,1164.918316,
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,108.8796057,107.3615732,114.4188926,137.9917299,111.6386399,127.6418191,135.5824828,129.4038843,132.943285,146.2753312,148.0794315,156.4949157,168.8161088,199.4156459,234.285436,258.26162,261.9189512,293.1482157,313.774684,338.8064427,355.5691819,342.9887742,339.7945815,309.4642621,287.0498225,271.6289985,301.0158709,324.1994754,353.7802219,374.5840894,434.5712672,465.410964,289.7309881,285.2998258,243.2773545,268.5692812,267.2260275,273.1121336,259.8156899,250.9712754,293.0244758,268.8274822,281.2934478,303.1534364,343.175733,394.7574641,448.9679695,534.5443718,611.2523206,614.8761606,667.6245768,722.2589641,716.6515129,757.3353564,788.6406895,765.6073981,782.2369267,853.5820306,749.9001604,741.3524349,727.6172144,783.813167,
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,4272.290325,4874.686442,5712.153112,7457.220427,8568.942506,10698.54447,11637.08059,12750.3372,18050.74062,20441.20369,21385.51036,20186.96009,20323.49766,20112.61216,19024.12397,19752.80924,28696.38674,38226.82985,41574.49438,39496.45297,49416.52145,50882.88612,55143.4336,55747.85065,63983.91394,78616.42588,79906.60409,72345.3066,77033.9031,81681.00859,75212.04817,74659.11753,79797.90528,90314.45057,100710.2824,105749.5456,114656.1745,130904.6818,143539.2482,126266.2709,141467.6412,158611.1105,149459.2353,173660.1612,179457.9179,167805.9569,165844.9854,170874.2938,175283.6318,167019.6181,157754.9544,,
Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,142.7796219,142.8381424,138.536654,117.0719883,120.714348,152.8526755,153.8987913,159.5059914,150.8966192,160.9131876,183.9275304,185.8597435,196.4228877,216.9950075,264.7463142,275.6277195,256.2868068,287.5616366,188.0584813,227.5097653,267.6685772,289.1308598,307.6382435,328.6506383,378.936857,369.581896,390.3507114,401.4770959,413.4550704,408.4508669,463.6187388,513.2584475,547.0545344,576.7798839,647.5791564,714.2332315,756.6569905,817.0644817,850.8116039,838.8834628,869.696285,832.8035723,867.4914868,982.195697,1065.784437,1248.698185,1435.816813,1630.388906,2037.322103,2090.401826,2893.934899,3321.484532,3449.066903,3740.616792,3971.918675,4060.131785,4150.934408,4401.056075,4360.583634,4082.69462,3893.841515,4013.687657,
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,92.00845719,95.12433528,94.35626,102.5349085,112.3792003,118.332635,106.090987,110.7666128,116.5662862,126.4462982,136.9000991,141.2101923,150.2468941,180.6090731,235.2694876,255.8602825,278.206373,312.8642863,336.9862472,378.3152664,448.1572129,525.7465996,527.9149454,509.5531655,491.3535187,511.1537161,531.0901141,507.8075509,505.2228387,493.5967404,519.6282748,479.792071,493.3916566,487.0628999,514.3922664,572.562378,628.0056174,630.2789266,564.9094065,598.748227,618.1402083,619.6896836,651.4223161,735.0957431,837.1274583,955.4400213,1113.741124,1345.713748,1499.250171,1502.716322,1809.055908,2047.900865,2115.538587,2118.638431,2176.236751,2088.220787,2169.419723,2297.949456,2323.931742,2386.488589,2268.982746,2572.705144,
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,151.7450498,143.9976451,144.9767259,153.0507772,167.421635,180.8304606,183.0540786,183.2104402,188.8823662,206.1734852,220.7400515,232.1070531,253.8529296,316.0319171,392.6459324,425.612661,447.6673711,493.1107702,524.3725672,609.7223511,703.809429,774.649741,747.9620865,708.0975999,701.6037809,714.8939693,727.1124082,735.9209527,766.5982093,781.4925731,883.1779514,838.7400748,850.7867557,892.3896146,962.3001416,1067.33992,1151.05687,1198.977622,1142.450235,1101.81352,1186.288085,1179.351698,1191.701182,1323.525833,1548.973176,1818.731672,2129.09763,2594.376861,3062.987436,2956.58506,3550.792787,4134.043317,4339.266527,4532.419893,4626.393211,4329.305028,4313.152654,4679.993245,4900.573676,4952.231133,4723.798867,5494.396981,
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,46.86571905,46.91749323,53.34545225,58.1347795,62.26088145,63.79635724,63.86150901,64.4894238,64.47564209,66.77404565,67.16160361,72.16116454,73.74474539,106.7085666,128.3394495,122.97564,117.5142691,149.3371762,200.2379316,211.9504088,306.5780782,299.9569839,234.3100356,252.6899794,211.7621969,166.1578592,192.1100332,237.0743462,271.3158137,280.3505242,331.5264587,384.9826335,447.1513646,443.1729261,459.6624855,518.0190969,483.9262666,505.9346311,467.5866086,457.7031438,443.9517409,412.9622962,388.3692081,580.9410468,761.1810388,850.7790615,910.6251528,848.0194746,885.6205584,866.4430473,1104.800538,1265.863867,1205.860003,1141.361038,1165.045935,1113.871328,986.2659867,1062.712512,1161.7271,1102.56487,989.8471707,1094.098185,
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,175.2461302,162.0562985,162.9414812,174.3055175,187.1943623,205.7406753,223.7542784,219.857688,218.7170649,238.2659974,264.8625687,287.6603561,323.4245553,408.369025,471.2980434,509.5208272,540.4082048,617.4457201,633.2383991,742.4837215,837.1558373,865.9450388,867.4168623,785.1743355,808.3057933,825.9910746,862.7401915,893.8983151,960.7597491,1001.607908,1061.856825,1055.893565,1062.438294,1093.869521,1257.659899,1542.837938,1685.116208,1747.546999,1666.884854,1527.388481,1664.67802,1708.43232,1798.900776,2036.323138,2432.130696,2915.822517,3496.111263,4376.554179,5405.501103,5189.926765,6206.337902,7517.32636,7988.690473,8541.232473,8812.261816,8213.123373,8183.327047,9021.965927,9839.4686,9979.254112,9706.843103,11465.85777,
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.792582,2327.434857,2830.278071,3166.666533,3113.17906,3293.229979,3525.793632,4141.592702,5499.428989,6700.327192,7854.765279,9230.707981,12285.44705,14944.99665,11820.77616,11987.50841,14376.94786,14367.70942,15729.65247,16551.0182,14263.96458,15008.31324,16885.40739,19186.35959,19595.14157,20339.52127,23723.34025,
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4298.033897,4435.398008,5486.720628,7447.213018,8966.728959,8701.304731,9490.690312,10486.33579,13034.38821,15204.33082,16531.1149,13837.12998,12590.9768,12374.03042,12126.9392,12481.96584,18149.86925,22443.43146,25219.35428,26618.06958,33465.47821,35747.3378,39570.86157,40066.72425,43933.23544,51032.34964,50444.35912,46641.64088,47445.38108,50872.44927,48659.59888,48440.14202,53005.73392,65689.32145,76544.91709,80988.13762,90788.80049,107475.3203,120422.1379,109419.747,110885.9914,119025.0572,112584.6763,120000.1407,123678.7021,105462.0126,106899.2935,110193.2138,116786.5117,112621.8213,117370.4969,133590.147,
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.576733,2431.709,2683.241368,2973.534843,3151.577018,3361.640869,3578.0019,4136.933297,5145.195232,6378.666521,7594.902384,9723.446902,14113.52913,16467.14369,12331.92855,11420.994,13338.96224,13847.33794,15007.49186,15742.39134,13786.4568,14331.75159,15695.11515,17865.03109,17945.22222,18207.13964,21148.16294,
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,4450.874101,4255.382009,4715.81952,4734.373694,5115.669719,6278.629107,7053.666336,8020.667129,9269.639392,10389.98369,13197.60206,14881.51296,16233.37243,17764.45349,17751.5365,17652.5713,16232.45858,15387.43243,15684.77955,15622.70305,16393.81107,17829.0451,22381.84228,24886.47186,29637.86337,35782.65588,39745.81136,39754.89151,50676.49474,64528.42721,74111.26726,86852.98784,90873.93244,73220.26876,71918.73108,78985.64214,84923.38678,83183.16661,37646.3162,43873.59116,
St. Martin (French part),MAF,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21345.00326,,,21920.83919,,,,,,,,
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,172.5989838,167.1649628,191.2198181,208.0869598,213.7555542,219.4823456,208.522522,214.9804382,224.7490082,244.2861633,257.7291565,276.5058899,313.9982605,376.78125,452.0569153,516.6010742,537.8100586,604.3496704,705.1883545,825.6499023,1097.677734,874.7862549,847.3289795,758.4700317,675.0192871,666.7158203,846.90979,928.5009155,1076.092773,1081.961426,1219.430664,1282.572144,1317.329956,1217.429077,1348.539063,1455.950317,1585.718384,1416.900391,1491.139771,1464.148804,1348.049805,1350.712036,1426.95752,1737.063843,1964.080078,2026.025879,2200.966064,2501.222412,2889.220947,2863.59668,2835.217773,3041.145752,2907.449219,3117.515137,3430.549561,3139.243652,3132.94458,3288.502197,3492.67334,3498.573975,3258.121338,3795.380127,
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,12075.56111,13313.75408,16170.20906,20857.01598,22323.63513,27892.29722,28393.69495,30914.21871,37680.70408,45088.25719,50898.61854,44171.16352,41461.90374,39040.62108,36516.17405,37589.85929,51942.32588,62342.22357,67132.22828,66830.13669,81813.31577,81160.8063,88887.20416,82977.77234,87041.56461,99436.58631,98920.93986,88844.33011,91108.02705,89710.86487,81561.24591,83801.88343,91675.01449,111440.8053,128363.1189,130770.175,143169.171,184392.3194,203266.9137,168255.7093,161782.6757,179372.7637,165505.1781,185066.5781,195780.0069,170337.9244,174610.637,173612.8646,194280.8221,199377.4818,182538.6383,234315.4605,
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.586593,575.1454551,657.2921346,578.7346276,399.4998186,440.538684,507.4040763,570.7998662,682.319096,897.1784947,1034.39403,1183.021031,1531.221862,2110.56199,1898.435485,2436.799359,2941.362119,3044.808478,3321.043917,3327.786775,2731.065584,2879.391291,3509.64734,4232.206888,4493.370303,4500.624464,5230.661733,
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,132.670284,134.2930941,138.3624777,138.459331,142.5361922,144.2038318,151.650046,156.8050469,164.526757,163.7733321,167.4550099,175.3548966,190.2671334,227.4263881,255.9429827,295.6988637,274.2665196,287.8449704,316.2872568,398.4641884,581.3281374,516.9081925,505.2246227,481.1514037,390.0081728,369.2611854,410.6360074,295.0182664,284.6004294,275.2632012,330.8435253,265.7937076,294.293461,312.0789333,262.1461137,276.7368132,344.4649614,288.4493715,288.6359287,271.9429822,285.4664563,325.4603092,310.9297034,359.5343751,277.5078315,311.7931318,330.5226649,427.8363216,522.8306321,455.4073814,459.375408,516.9025392,504.1737301,526.6880118,517.1361761,455.6380397,464.6161535,503.4980587,512.5439846,512.2796597,462.4042237,500.511032,
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,257.531377,263.9435643,274.5261071,322.4607433,593.8756649,668.0783366,719.3928469,691.40211,798.0418326,869.5835688,955.9336667,1052.753659,1191.267394,1311.467946,1411.625631,1545.223056,1707.021759,1889.026176,1972.623404,2118.721495,2209.988231,3028.046626,3069.039872,3539.801547,4060.534405,3789.232024,5010.163424,5746.644258,6743.130961,6719.330257,7158.061411,7409.335968,7447.432572,8222.563389,8872.124925,9434.331078,9640.324009,10062.98312,10823.63669,11118.55654,7282.358489,10366.29336,
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,343.0535106,369.1311335,405.6870704,466.8452453,549.9595237,723.7694632,1313.40487,1409.070591,1722.78877,1938.272857,2010.51927,2562.577641,3214.126208,3213.575268,3099.776224,3038.514417,3000.056156,2982.376874,2969.0456,2651.646197,2441.123443,2463.472396,3144.369928,2140.306533,2276.408557,2258.891004,2332.247571,2571.688715,2844.44546,2929.04185,2805.127371,2981.394772,3271.482947,3189.732735,3113.857176,3388.453127,3921.792007,4618.19186,5288.195209,6098.250874,7418.224492,6546.435029,7479.378459,8260.510478,8759.651288,8433.603049,8321.76577,7183.074513,7111.156241,7251.827736,7476.772457,7337.350935,6491.499128,7569.089437,
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,359.5450597,378.2120277,392.9345914,424.189634,485.80005,511.020745,550.4698833,581.7294506,622.4250634,666.7433859,706.3131871,755.3324884,844.1744381,1000.937872,1264.35837,1499.355567,1472.658876,1314.019718,1598.465548,2039.646264,3029.887355,3812.580776,2612.759171,2166.461251,2507.312061,2607.380251,1765.184878,1902.438068,2302.027017,2759.445651,3196.918925,3756.889937,4272.785965,5778.938722,5976.523587,4002.174304,4487.291779,5370.217511,5555.737246,6230.695571,7232.878809,7613.176932,7650.89885,7120.38477,7525.465234,8321.853493,9125.422624,9719.920452,10119.83621,8104.907579,9399.970908,10341.52105,10376.05767,10865.6802,11076.09245,9753.380048,8875.062256,9434.386487,9857.028829,10145.17018,8655.000682,10045.6805,
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,933.8029441,1010.095751,1160.500347,1205.865855,1126.199887,1381.523429,1495.251887,1618.055715,1618.164844,1704.258692,1753.490744,1896.55316,2032.138771,2168.358748,2371.306852,2150.995382,2114.397036,2111.944173,2123.68206,2127.240705,2257.2547,2417.392102,2411.291359,2442.079544,2533.564606,2633.2866,2773.418705,2712.373644,2810.533092,3001.319829,3238.887316,3445.315403,3611.699642,3672.680934,3703.649059,4153.117176,4507.622862,4769.190459,5188.971114,5567.972727,6172.145065,
